amount,hour,day_of_week,merchant_category,device_type,channel,is_international,previous_tx_count,velocity_amount,is_fraud,is_night,transaction_id
469.9436889689909,14,2,grocery,mobile,online,0,1,4505.348206961044,0,0,TXN_004923
1233.7271332067971,17,0,fuel,mobile,offline,0,8,1471.1979320062144,0,0,TXN_004924
575.3665347649908,11,3,grocery,mobile,offline,0,2,1351.0416498667673,0,0,TXN_004925
857.2547229792451,20,4,restaurant,mobile,online,0,4,1981.2592602246518,0,0,TXN_004926
132.3802836187849,6,1,shopping,pos,online,0,7,2270.0561312719815,0,0,TXN_004927
8496.139353859,2,4,shopping,mobile,online,1,15,2912.5919722535577,1,1,TXN_004928
553.8667710843952,8,5,travel,pos,offline,0,4,517.2453560565419,0,0,TXN_004929
411.41122163180677,8,1,travel,pos,offline,0,7,842.5290502409878,0,0,TXN_004930
464.11828366036525,6,0,grocery,mobile,offline,0,9,907.3695987022699,0,0,TXN_004931
451.5948561500617,18,0,shopping,mobile,online,0,3,236.15911696990545,0,0,TXN_004932
95.75038444203713,20,6,electronics,mobile,offline,0,2,1611.5342924174588,0,0,TXN_004933
1868.8732668261475,20,6,grocery,pos,offline,0,1,625.3902328233531,0,0,TXN_004934
1301.3189781171668,16,3,shopping,desktop,online,0,2,849.3254059347711,0,0,TXN_004935
784.5397919972902,15,3,grocery,pos,online,0,2,1063.6277792773387,0,0,TXN_004936
2334.844886659023,20,5,shopping,mobile,offline,0,2,800.978541143885,0,0,TXN_004937
509.47794048636143,14,0,shopping,desktop,online,0,2,1496.8556947635755,0,0,TXN_004938
1940.14524396248,13,3,grocery,pos,offline,0,4,1924.9856701361143,0,0,TXN_004939
1238.8588186603545,8,4,grocery,mobile,online,0,3,185.3846075907135,0,0,TXN_004940
912.652428285549,16,0,travel,mobile,offline,0,4,1353.4778916039331,0,0,TXN_004941
3375.176988040531,19,0,grocery,pos,offline,0,5,1480.509097882961,0,0,TXN_004942
205.2182312734858,18,1,restaurant,desktop,online,0,5,1154.4782102727136,0,0,TXN_004943
688.4237403270529,17,5,shopping,desktop,online,0,4,1064.1675464571179,0,0,TXN_004944
794.5917611317681,19,1,shopping,mobile,offline,0,5,812.275547469844,0,0,TXN_004945
18.415075431043498,22,2,grocery,mobile,offline,0,5,1411.7813925723772,0,1,TXN_004946
940.3168838597308,19,4,travel,desktop,offline,0,3,710.147432586316,0,0,TXN_004947
821.906473289377,10,2,restaurant,pos,offline,1,2,1484.3271103937254,0,0,TXN_004948
356.7826745163568,10,2,travel,pos,offline,0,4,1201.7182663214328,0,0,TXN_004949
668.1199398012508,22,6,grocery,mobile,offline,0,5,2659.1289429331136,0,1,TXN_004950
1847.1484890149945,18,0,grocery,mobile,offline,1,5,2379.9371747432383,0,0,TXN_004951
1090.3547172993874,15,6,grocery,mobile,online,0,3,1925.446497934902,0,0,TXN_004952
1031.0877184788767,14,6,restaurant,mobile,online,0,7,1310.0089670942205,0,0,TXN_004953
1378.8385453315575,9,0,grocery,desktop,offline,0,8,1887.216137969836,0,0,TXN_004954
1450.7411519087618,20,6,shopping,desktop,offline,0,1,1480.384173906276,0,0,TXN_004955
13.621135787570473,7,2,grocery,pos,offline,0,4,1709.0042252090104,0,0,TXN_004956
1175.6602275711741,17,1,grocery,pos,offline,0,7,71.95905502573278,0,0,TXN_004957
392.59156400660316,9,2,grocery,mobile,offline,0,4,962.0676517227217,0,0,TXN_004958
971.200415084015,16,1,travel,desktop,offline,0,4,2474.082650286859,0,0,TXN_004959
477.05511927557257,6,1,shopping,pos,online,0,4,3199.567422392089,0,0,TXN_004960
1510.6383250193192,21,0,shopping,mobile,offline,1,7,2153.955721231625,0,0,TXN_004961
969.5985051347726,21,6,restaurant,mobile,offline,0,5,1820.3991576218004,0,0,TXN_004962
1718.4019301017217,10,2,shopping,mobile,online,0,8,1174.652155055698,0,0,TXN_004963
256.3522051472412,10,4,shopping,mobile,online,0,3,1535.861103672977,0,0,TXN_004964
568.2866262238366,6,4,restaurant,mobile,offline,0,4,1028.9816064055494,0,0,TXN_004965
426.69438361537806,13,1,restaurant,pos,offline,0,3,395.91556915919404,0,0,TXN_004966
320.52803047119016,17,2,restaurant,pos,offline,0,9,897.5557685555768,0,0,TXN_004967
483.33690445692497,22,2,shopping,mobile,offline,0,5,611.1705370134674,0,1,TXN_004968
779.3434856408913,16,3,restaurant,desktop,offline,0,5,1680.166474619537,0,0,TXN_004969
2372.210676568844,7,1,fuel,pos,offline,0,5,688.4744184617002,0,0,TXN_004970
62.84842235774826,20,1,travel,mobile,online,0,6,3327.810005043041,0,0,TXN_004971
565.7402992710965,13,5,restaurant,desktop,offline,0,4,2947.896437634685,0,0,TXN_004972
535.784589537197,13,1,grocery,desktop,offline,0,7,1914.4105639083584,0,0,TXN_004973
330.8228624855791,6,1,electronics,pos,online,0,7,1047.974061224474,0,0,TXN_004974
841.4863309120334,16,0,restaurant,pos,offline,0,7,4351.330243904177,0,0,TXN_004975
2624.7629053317196,15,3,electronics,mobile,online,1,4,1187.8179576211473,0,0,TXN_004976
459.9293376957933,15,2,restaurant,pos,offline,1,11,1181.6147215262922,0,0,TXN_004977
797.2534327956259,6,6,shopping,pos,offline,0,4,906.9520028872132,0,0,TXN_004978
979.7557123540101,14,5,fuel,mobile,offline,0,3,2185.567809710209,0,0,TXN_004979
339.6948522439574,7,2,electronics,desktop,online,0,4,166.76078264131044,0,0,TXN_004980
1000.7985377729304,20,0,grocery,mobile,offline,0,4,1876.1351706009414,0,0,TXN_004981
1354.0450303454143,17,4,grocery,mobile,offline,0,4,3036.874520589776,0,0,TXN_004982
553.7531338031873,17,4,grocery,mobile,offline,0,5,1388.076459623292,0,0,TXN_004983
636.343241126091,8,1,fuel,pos,online,0,6,833.2596074857273,0,0,TXN_004984
182.7424164229678,19,6,travel,mobile,offline,0,9,728.9270450563354,0,0,TXN_004985
775.2110381896409,12,4,fuel,mobile,offline,0,4,363.35160159612764,0,0,TXN_004986
839.0092371184412,13,6,grocery,mobile,offline,0,4,1261.0302030057949,0,0,TXN_004987
498.3606170213619,6,5,grocery,pos,offline,0,4,686.3694408899607,0,0,TXN_004988
685.2968731064402,6,5,shopping,mobile,offline,0,11,2630.4146313395504,0,0,TXN_004989
1231.8723384902569,7,2,electronics,mobile,online,0,6,623.7337102439396,0,0,TXN_004990
1198.8098252271284,21,6,shopping,pos,offline,0,6,3118.8982396971187,0,0,TXN_004991
1145.138002117719,11,4,fuel,pos,offline,0,8,1567.8516986846462,0,0,TXN_004992
1450.6694672987462,9,5,grocery,desktop,offline,0,6,1536.7624616011008,0,0,TXN_004993
397.5077800709811,11,1,grocery,mobile,offline,0,7,1216.3540668419434,0,0,TXN_004994
1129.337390034228,22,2,travel,pos,offline,0,5,549.3935162172806,0,1,TXN_004995
97.14071709660993,15,6,restaurant,desktop,offline,0,4,1521.7826067228264,0,0,TXN_004996
620.105507426225,18,0,grocery,pos,online,0,5,1922.611149436155,0,0,TXN_004997
1411.395173106416,17,2,fuel,pos,offline,0,2,403.4706449200992,0,0,TXN_004998
75.80406279613594,13,1,fuel,pos,offline,0,3,1933.7323252994856,0,0,TXN_004999
1596.478813335287,11,5,restaurant,desktop,online,0,6,1090.83032436959,0,0,TXN_005000
1974.9384042746553,16,0,shopping,desktop,offline,0,8,2201.382398496534,0,0,TXN_005001
560.3027759879731,11,3,travel,desktop,offline,0,0,294.0220719863501,0,0,TXN_005002
182.24111368608266,8,2,shopping,mobile,online,0,5,3011.137992204243,0,0,TXN_005003
917.0277834624749,16,3,grocery,desktop,offline,0,2,1704.20672248442,0,0,TXN_005004
1584.0976516305864,22,6,grocery,pos,online,0,3,1264.1901658687063,0,1,TXN_005005
493.00952575456665,12,4,travel,mobile,offline,0,7,1834.5601812186133,0,0,TXN_005006
386.02834346749336,19,0,electronics,mobile,offline,0,7,1356.1045442962318,0,0,TXN_005007
1446.2940243811047,19,4,shopping,desktop,online,0,3,1435.3055084398186,0,0,TXN_005008
515.9142873181992,13,3,shopping,mobile,online,0,5,1053.4547323689465,0,0,TXN_005009
2846.792114841613,7,0,restaurant,mobile,offline,0,9,544.311341166101,0,0,TXN_005010
904.4121689670847,14,2,fuel,mobile,offline,0,3,410.3239305059669,0,0,TXN_005011
394.2348524024668,10,1,fuel,mobile,offline,0,6,6226.980814313283,0,0,TXN_005012
1462.6077311962422,19,6,shopping,mobile,offline,0,10,1397.0193857749414,0,0,TXN_005013
545.1413351176201,21,2,shopping,desktop,online,0,5,427.90531260715767,0,0,TXN_005014
1499.9559629515977,9,3,fuel,desktop,online,0,9,2250.396800786226,0,0,TXN_005015
662.9130225068996,16,3,restaurant,desktop,offline,0,6,3200.916562174051,0,0,TXN_005016
612.5882534196822,10,2,shopping,mobile,offline,0,6,541.1064171840975,0,0,TXN_005017
212.91004580866863,17,1,fuel,mobile,online,0,3,3550.293932532094,0,0,TXN_005018
270.5148234575752,16,2,grocery,mobile,offline,0,2,526.6776999828531,0,0,TXN_005019
1121.4260638559454,17,3,grocery,mobile,offline,0,3,408.35416939377785,0,0,TXN_005020
846.6039953484874,17,0,electronics,pos,offline,0,7,646.5286074772997,0,0,TXN_005021
1317.7594104132063,21,1,shopping,mobile,online,0,3,977.4762539968063,0,0,TXN_005022
229.64455262907285,10,2,grocery,mobile,offline,0,6,718.4178914772214,0,0,TXN_005023
2826.4580965122545,10,6,grocery,pos,online,0,6,675.6996820314846,0,0,TXN_005024
1066.8572004166738,19,1,restaurant,desktop,online,0,7,662.0673210813732,0,0,TXN_005025
1342.5021661212147,15,1,fuel,pos,offline,0,7,1862.809439154789,0,0,TXN_005026
1818.6515028432846,17,0,shopping,mobile,offline,0,4,3717.2207108484145,0,0,TXN_005027
286.9160854272071,12,5,grocery,desktop,online,0,5,1233.9504711992442,0,0,TXN_005028
1935.0572276390274,13,0,electronics,mobile,offline,1,6,797.6153419997418,0,0,TXN_005029
689.0620047007078,6,5,shopping,desktop,offline,0,4,1346.1883164535311,0,0,TXN_005030
365.50339994680513,13,0,restaurant,mobile,offline,0,3,1248.2075973044066,0,0,TXN_005031
553.7521844077352,10,5,grocery,mobile,offline,0,1,1213.5813167057938,0,0,TXN_005032
191.48092484262105,17,2,travel,desktop,offline,0,3,1798.9185618417252,0,0,TXN_005033
1471.2340008163137,20,3,restaurant,pos,offline,0,9,612.7502546078789,0,0,TXN_005034
442.65327345348766,11,4,grocery,pos,offline,0,6,2391.165458146417,0,0,TXN_005035
420.199325150888,8,4,shopping,pos,online,0,4,729.1791694334057,0,0,TXN_005036
4834.726269181819,6,0,grocery,desktop,offline,0,3,927.4520750125914,0,0,TXN_005037
1055.2934637498083,9,0,electronics,mobile,offline,0,5,861.389321758681,0,0,TXN_005038
1047.4088035788102,13,0,restaurant,mobile,offline,0,6,488.831763984207,0,0,TXN_005039
618.0496079733454,8,6,shopping,desktop,offline,0,4,1069.4646671323064,0,0,TXN_005040
116.29708617340751,13,0,shopping,mobile,online,0,10,1306.598506892672,0,0,TXN_005041
221.73293504697781,15,5,shopping,desktop,online,0,8,652.01178754841,0,0,TXN_005042
571.4364986277782,7,0,shopping,pos,offline,0,4,301.1252310684798,0,0,TXN_005043
1975.184075398037,19,0,shopping,mobile,offline,0,4,1035.2912254716082,0,0,TXN_005044
499.0572448060379,10,4,grocery,pos,offline,0,3,1845.8728215353965,0,0,TXN_005045
1077.3347692562184,19,1,grocery,mobile,offline,0,3,968.625977546849,0,0,TXN_005046
1019.172941507249,11,1,grocery,mobile,online,0,6,1958.9361573080066,0,0,TXN_005047
278.2508901173699,17,4,travel,desktop,offline,0,2,662.1105257612826,0,0,TXN_005048
949.5210634372579,16,0,fuel,mobile,offline,0,5,820.9800263480352,0,0,TXN_005049
762.530179179064,9,3,fuel,pos,offline,0,4,340.70866403679906,0,0,TXN_005050
995.5019437058202,16,1,restaurant,mobile,offline,0,8,1281.4513526356127,0,0,TXN_005051
690.2544891799321,16,1,restaurant,mobile,offline,0,3,919.8088332356623,0,0,TXN_005052
150.05766346052988,14,6,grocery,pos,offline,0,5,2716.2704084636302,0,0,TXN_005053
626.1320577438938,16,0,shopping,mobile,online,0,6,405.989644763507,0,0,TXN_005054
1081.6828843690344,13,4,grocery,mobile,offline,0,5,1023.7416611744641,0,0,TXN_005055
922.7127548497455,21,5,restaurant,pos,offline,0,4,833.3178639207869,0,0,TXN_005056
807.8926359500464,21,5,grocery,mobile,offline,0,4,1687.83774798239,0,0,TXN_005057
1159.295213017046,10,5,grocery,pos,offline,0,3,4160.034227621677,0,0,TXN_005058
426.53147638729223,9,3,travel,desktop,online,0,5,260.3480769683927,0,0,TXN_005059
491.89030677056957,19,6,grocery,mobile,offline,0,6,3885.2480862266716,0,0,TXN_005060
666.7527504423175,7,2,restaurant,mobile,offline,0,4,1109.5061118393253,0,0,TXN_005061
1326.1271013577048,22,4,shopping,pos,online,0,5,2055.611230213772,0,1,TXN_005062
1409.3391219050975,15,3,fuel,mobile,offline,0,4,921.7962682432146,0,0,TXN_005063
184.24855645520068,21,1,shopping,mobile,offline,0,2,689.4071729898176,0,0,TXN_005064
328.6950413782662,6,4,travel,desktop,offline,0,7,1432.6075575945672,0,0,TXN_005065
303.9393883851779,9,0,shopping,desktop,online,1,7,356.1885134850892,0,0,TXN_005066
695.3962560831355,11,6,electronics,mobile,offline,0,6,1969.2220247202413,0,0,TXN_005067
573.1916794996603,20,2,restaurant,desktop,offline,0,5,1990.4376608438358,0,0,TXN_005068
504.1741543671503,8,4,restaurant,mobile,offline,0,1,530.0476676467011,0,0,TXN_005069
902.2875379730871,6,4,grocery,pos,offline,0,5,1680.2613407281954,0,0,TXN_005070
252.96792391069945,14,3,grocery,mobile,offline,0,4,145.74553594134397,0,0,TXN_005071
1221.0186183899784,6,4,electronics,mobile,offline,0,5,1130.015635252923,0,0,TXN_005072
555.857959535512,9,1,travel,desktop,offline,0,8,776.2201841157425,0,0,TXN_005073
1235.9318493106948,10,2,shopping,desktop,offline,0,6,2627.912894954542,0,0,TXN_005074
1122.7649267288855,16,4,grocery,pos,online,0,7,858.5294230887446,0,0,TXN_005075
1022.1149665063572,12,5,grocery,desktop,online,0,8,2956.3901422377917,0,0,TXN_005076
258.9909347855823,18,2,restaurant,mobile,online,0,5,1987.483563417988,0,0,TXN_005077
532.7454137813149,11,0,shopping,mobile,offline,0,5,510.20776024116384,0,0,TXN_005078
438.79299631151724,13,3,grocery,mobile,offline,0,6,4389.146975630677,0,0,TXN_005079
187.40085972332034,11,6,fuel,mobile,online,0,4,1601.9675729141302,0,0,TXN_005080
237.81980461250214,15,4,travel,mobile,online,0,9,4546.579054814663,0,0,TXN_005081
722.7189103434896,15,2,shopping,mobile,offline,1,3,467.3545096469063,0,0,TXN_005082
801.6808425047808,7,4,electronics,desktop,offline,0,4,2620.5910812020543,0,0,TXN_005083
510.5391407719747,13,5,grocery,desktop,online,0,6,214.33583318750422,0,0,TXN_005084
1008.028466883784,15,1,shopping,mobile,offline,0,4,615.0873370722185,0,0,TXN_005085
1295.2702802079682,8,6,fuel,mobile,online,0,8,838.3974976949736,0,0,TXN_005086
1906.1728087246736,10,1,grocery,mobile,online,0,5,920.0758221439785,0,0,TXN_005087
563.2056428474351,6,5,fuel,mobile,offline,0,9,3571.029987325275,0,0,TXN_005088
4806.059017078723,2,4,crypto,desktop,online,1,19,20911.095527766047,1,1,TXN_005089
52.29414068491358,11,0,shopping,mobile,offline,0,4,740.6279142420514,0,0,TXN_005090
1970.3668653067111,16,1,grocery,desktop,online,0,5,592.3748499606297,0,0,TXN_005091
2132.8547783875683,10,0,shopping,desktop,offline,0,4,810.3569742279088,0,0,TXN_005092
3011.590219010099,7,4,grocery,mobile,online,0,7,393.1280597867639,0,0,TXN_005093
1310.0130151782978,18,1,grocery,mobile,online,0,9,3618.8751574054386,0,0,TXN_005094
2836.7009543192,9,0,restaurant,pos,offline,0,5,2038.114364148156,0,0,TXN_005095
245.11751440052942,13,6,fuel,mobile,offline,0,5,588.315206927181,0,0,TXN_005096
669.8538317026034,19,4,restaurant,mobile,online,1,8,1937.1600362172221,0,0,TXN_005097
698.8637501415782,21,4,fuel,mobile,offline,0,6,1803.048343838665,0,0,TXN_005098
1984.71831590732,20,0,grocery,mobile,offline,0,3,2727.247621943415,0,0,TXN_005099
628.3150719441853,8,5,grocery,pos,offline,0,2,2322.107125701911,0,0,TXN_005100
887.7199140649399,17,0,restaurant,mobile,online,1,5,2211.3067088944554,0,0,TXN_005101
36.71904289384183,8,0,shopping,pos,online,0,2,448.3518738473892,0,0,TXN_005102
687.011631998835,8,0,restaurant,mobile,offline,0,6,931.8537414610214,0,0,TXN_005103
3035.5650635789084,10,2,grocery,pos,offline,0,3,3231.489619267739,0,0,TXN_005104
2090.8674587904256,11,1,grocery,mobile,offline,0,7,1710.2562284399244,0,0,TXN_005105
931.2699363582418,13,1,electronics,mobile,online,0,4,953.2182084390386,0,0,TXN_005106
1063.9688483501916,19,4,restaurant,pos,online,0,6,652.7745954712957,0,0,TXN_005107
10805.428415728922,0,5,electronics,desktop,online,1,17,11168.427698606658,1,1,TXN_005108
1083.246366135857,11,0,travel,mobile,offline,0,8,1253.8752426006602,0,0,TXN_005109
937.9182402637067,17,5,restaurant,mobile,offline,0,4,1891.0745793845629,0,0,TXN_005110
141.04073048474214,18,6,shopping,pos,online,0,4,2256.915954437034,0,0,TXN_005111
2201.831200051337,9,1,grocery,mobile,online,0,2,831.8584978730856,0,0,TXN_005112
1409.9212521999539,22,6,grocery,pos,online,0,7,1753.4318440999275,0,1,TXN_005113
573.0685275260281,9,0,grocery,mobile,offline,0,7,2232.9368608355458,0,0,TXN_005114
1585.9652761258787,17,5,fuel,mobile,online,0,5,3707.76730324183,0,0,TXN_005115
1264.0904195795808,10,0,grocery,mobile,offline,0,3,2446.859919516722,0,0,TXN_005116
3700.6521191954284,18,5,grocery,pos,online,0,4,1808.1710753368643,0,0,TXN_005117
748.2838422431979,12,5,restaurant,mobile,offline,0,6,1516.1078759535749,0,0,TXN_005118
804.7892294282948,10,4,restaurant,mobile,online,0,7,699.9743950240984,0,0,TXN_005119
1665.8047899734875,9,3,travel,mobile,offline,0,3,146.51337886058465,0,0,TXN_005120
308.46107370804714,8,3,grocery,desktop,online,0,3,712.9918609158987,0,0,TXN_005121
313.6426532436467,19,5,restaurant,mobile,offline,0,1,1671.3782654610725,0,0,TXN_005122
538.4671803687235,9,3,fuel,pos,offline,0,3,2832.2233668508366,0,0,TXN_005123
1156.7713398281226,21,1,shopping,mobile,offline,0,8,1777.0194247781162,0,0,TXN_005124
605.0863277980013,17,1,travel,pos,online,0,5,2446.0929952543233,0,0,TXN_005125
433.3520803807647,6,6,restaurant,pos,offline,0,7,2683.7687001298737,0,0,TXN_005126
149.18590699176733,12,4,travel,desktop,online,0,1,206.2329379299774,0,0,TXN_005127
1032.574004913065,11,0,electronics,pos,offline,0,3,2894.179278611837,0,0,TXN_005128
939.7391570366489,10,3,fuel,mobile,online,0,6,2391.0024719488474,0,0,TXN_005129
464.2545147107704,10,5,shopping,pos,offline,0,9,160.88634656747814,0,0,TXN_005130
653.7142602638439,12,4,travel,pos,online,0,4,5157.616926574448,0,0,TXN_005131
646.1835396047665,7,0,fuel,pos,offline,0,2,1861.2424136087566,0,0,TXN_005132
2160.349760203143,17,3,travel,desktop,online,0,8,2154.4894482975064,0,0,TXN_005133
537.7471828424278,13,5,grocery,desktop,offline,0,5,1610.4014485786668,0,0,TXN_005134
673.332450740141,6,3,shopping,mobile,offline,0,3,559.2882657755689,0,0,TXN_005135
134.81752615768792,13,4,grocery,pos,offline,0,9,639.636125012347,0,0,TXN_005136
688.4609028543496,20,6,grocery,mobile,offline,0,6,576.4184516202947,0,0,TXN_005137
6866.04355977927,4,4,electronics,mobile,online,0,5,19375.191330693604,1,1,TXN_005138
422.8413071352947,11,0,restaurant,desktop,offline,1,6,1108.942920376195,0,0,TXN_005139
455.7218089422818,21,1,grocery,mobile,online,0,3,1311.82969949756,0,0,TXN_005140
1024.10155866528,6,6,travel,mobile,offline,1,3,782.4735537701099,0,0,TXN_005141
820.4268550265713,8,5,electronics,desktop,online,0,2,2478.1352963355175,0,0,TXN_005142
596.389314259035,11,6,electronics,mobile,offline,0,10,2681.9211370723506,0,0,TXN_005143
666.6696686332034,22,4,grocery,desktop,online,0,4,5021.275381316978,0,1,TXN_005144
1021.7029386493203,7,0,travel,pos,online,0,4,1248.7603387755314,0,0,TXN_005145
2928.369662707521,18,2,shopping,mobile,offline,0,10,1858.0010062338995,0,0,TXN_005146
1262.348610315464,11,3,grocery,mobile,offline,0,6,992.1547258905655,0,0,TXN_005147
1343.192888358626,7,2,grocery,desktop,online,0,9,8623.670700893903,0,0,TXN_005148
376.3724074727344,19,6,shopping,mobile,online,0,1,1253.332291907608,0,0,TXN_005149
697.4757119417811,13,2,electronics,pos,offline,0,4,2549.7106671375773,0,0,TXN_005150
1582.2069500101384,20,2,grocery,mobile,online,0,7,907.6641721960517,0,0,TXN_005151
423.8833121763596,17,0,grocery,mobile,offline,0,3,1390.545209700808,0,0,TXN_005152
925.9045668597956,12,0,restaurant,desktop,offline,0,2,201.36418713684526,0,0,TXN_005153
247.19276271568577,9,1,grocery,mobile,offline,0,4,2353.63640862163,0,0,TXN_005154
1309.2766110460304,13,5,grocery,mobile,offline,0,5,2091.8188548421153,0,0,TXN_005155
1974.277591059635,15,2,shopping,desktop,offline,0,5,394.45715853549007,0,0,TXN_005156
633.5416362337342,19,5,restaurant,pos,offline,0,3,2528.924939350792,0,0,TXN_005157
1413.9248624395125,22,2,shopping,mobile,offline,0,6,4090.260515000456,0,1,TXN_005158
2143.450764427863,7,6,fuel,mobile,online,0,8,715.1360828815003,0,0,TXN_005159
2170.5585897608607,18,4,fuel,mobile,offline,0,8,2568.6932483250785,0,0,TXN_005160
464.11797721053387,11,0,restaurant,desktop,online,0,3,1039.0245087836954,0,0,TXN_005161
1878.9464832997103,21,0,shopping,mobile,online,0,1,826.1178625571979,0,0,TXN_005162
1369.4861927974125,20,4,shopping,mobile,offline,0,6,1060.2814245636134,0,0,TXN_005163
543.5893898828492,19,3,electronics,mobile,online,0,7,1998.8967123599352,0,0,TXN_005164
229.5283370151662,22,3,shopping,desktop,offline,0,5,1526.5127926802331,0,1,TXN_005165
1347.1953526351576,11,4,fuel,mobile,offline,0,4,1049.482253098528,0,0,TXN_005166
492.16426678202976,22,4,restaurant,desktop,offline,0,4,1598.1898737599538,0,1,TXN_005167
810.1359157572501,13,6,grocery,desktop,offline,0,4,1302.0781268970934,0,0,TXN_005168
100.41459653691352,21,6,grocery,pos,offline,0,4,1348.945840888144,0,0,TXN_005169
803.3342722923951,21,0,grocery,pos,online,0,5,1505.5682573600218,0,0,TXN_005170
704.5142203422298,6,0,grocery,mobile,online,0,6,312.1678264537124,0,0,TXN_005171
1322.1047342262766,9,1,travel,mobile,offline,0,4,379.1297437370743,0,0,TXN_005172
473.9631616295877,6,1,grocery,mobile,offline,0,6,1277.196294409011,0,0,TXN_005173
104.50293817982212,9,1,travel,mobile,online,0,6,202.02927290465823,0,0,TXN_005174
1420.2167243586562,14,6,fuel,pos,offline,0,6,2434.901805172826,0,0,TXN_005175
473.90441289761094,12,3,restaurant,pos,online,0,4,2357.318331489687,0,0,TXN_005176
1083.5396534146787,18,0,grocery,pos,offline,0,5,2862.2740664500366,0,0,TXN_005177
1016.0061449660409,16,4,grocery,pos,offline,0,8,5201.273173841014,0,0,TXN_005178
1438.6189711969885,21,0,electronics,pos,offline,0,5,5555.662062416734,0,0,TXN_005179
639.0637620482265,17,4,restaurant,mobile,online,0,2,941.0729694799265,0,0,TXN_005180
2276.0938701565083,9,1,grocery,desktop,offline,0,2,1576.1280608694647,0,0,TXN_005181
169.20850737277308,20,6,shopping,mobile,online,0,4,673.3853114752307,0,0,TXN_005182
937.8734219031451,10,1,grocery,mobile,offline,0,8,1463.953729175759,0,0,TXN_005183
415.3387891239797,17,6,grocery,mobile,online,0,3,3114.379404012865,0,0,TXN_005184
2625.051101675349,20,2,fuel,mobile,offline,0,2,395.1911529524157,0,0,TXN_005185
350.9003094407795,15,4,restaurant,mobile,offline,0,10,1283.5310930486573,0,0,TXN_005186
1516.480913945379,17,2,shopping,pos,online,1,4,545.6722527773467,0,0,TXN_005187
957.2955340392753,7,3,travel,desktop,online,0,4,641.7090705718394,0,0,TXN_005188
359.5870707567938,12,0,fuel,pos,online,0,3,807.9535623315185,0,0,TXN_005189
2553.553153657148,6,0,travel,desktop,offline,0,6,386.04950652003197,0,0,TXN_005190
922.6191356788188,18,6,travel,mobile,online,0,3,672.5849751528141,0,0,TXN_005191
1249.8695116250233,22,2,grocery,pos,offline,0,5,2695.260910908528,0,1,TXN_005192
447.6877258763306,21,6,restaurant,mobile,online,0,4,984.2222765512759,0,0,TXN_005193
201.43765956661392,20,1,shopping,mobile,offline,0,6,1106.539845539835,0,0,TXN_005194
1118.8717668912677,12,4,grocery,mobile,online,0,6,5064.567536940501,0,0,TXN_005195
638.1958539551586,22,1,grocery,desktop,offline,1,8,1824.0181964499118,0,1,TXN_005196
2377.11067488758,1,3,electronics,mobile,online,1,14,11431.08569835743,1,1,TXN_005197
1714.8914122941815,19,5,restaurant,mobile,offline,0,4,3270.367446876221,0,0,TXN_005198
3974.375886797228,0,3,luxury,mobile,online,0,10,3323.5803438173743,1,1,TXN_005199
474.5322460043359,22,0,shopping,pos,offline,0,4,2294.002137097965,0,1,TXN_005200
598.4489831547936,10,2,travel,pos,offline,0,3,103.08970129922494,0,0,TXN_005201
2514.198851474568,18,1,fuel,mobile,offline,0,4,1480.984936619055,0,0,TXN_005202
2084.2990218710916,10,3,fuel,mobile,online,0,5,370.52625333046694,0,0,TXN_005203
1083.3295088854054,9,0,fuel,mobile,offline,0,7,1764.2608287603973,0,0,TXN_005204
18063.81070059956,23,3,shopping,mobile,online,1,18,10339.792929825495,1,1,TXN_005205
1509.145803480003,15,6,grocery,mobile,offline,0,6,3176.268955617348,0,0,TXN_005206
544.7137634042869,8,2,grocery,mobile,online,0,6,2052.8702648938156,0,0,TXN_005207
3795.638564034726,14,5,fuel,pos,online,0,6,1101.9052451179182,0,0,TXN_005208
135.45638163290434,16,3,restaurant,mobile,online,0,6,1614.3062231034048,0,0,TXN_005209
1796.042570996512,7,6,travel,pos,offline,0,2,4589.343585348354,0,0,TXN_005210
283.5858680179283,8,5,grocery,pos,offline,0,2,1408.8660670741147,0,0,TXN_005211
145.17657290081783,14,1,grocery,pos,offline,0,3,461.2707000050259,0,0,TXN_005212
577.8491775075123,7,4,electronics,pos,offline,0,7,5192.845145072666,0,0,TXN_005213
554.6993620808391,17,2,grocery,desktop,offline,0,2,1686.8337481460949,0,0,TXN_005214
424.44217220565275,13,5,grocery,pos,online,0,7,2292.793545371755,0,0,TXN_005215
822.0051609992188,19,3,grocery,mobile,online,1,3,1488.7012279213045,0,0,TXN_005216
1817.823579228941,9,1,shopping,desktop,online,0,4,611.49047356521,0,0,TXN_005217
173.32276985270948,11,3,grocery,mobile,offline,0,10,549.708659899052,0,0,TXN_005218
355.39157733012576,14,3,fuel,mobile,online,0,4,816.2849905961136,0,0,TXN_005219
1655.98450523878,20,6,grocery,mobile,online,0,9,2477.661708789184,0,0,TXN_005220
1452.7025252589992,10,2,grocery,mobile,online,0,6,683.4457510419107,0,0,TXN_005221
915.9818747161689,15,4,shopping,mobile,offline,0,7,2317.9926269882203,0,0,TXN_005222
761.6042052794355,15,4,fuel,mobile,online,0,2,2339.8060169649066,0,0,TXN_005223
1231.0068088993414,13,0,restaurant,pos,offline,0,2,500.00866535371784,0,0,TXN_005224
1221.189036997288,20,2,shopping,pos,offline,0,4,1727.3163442698801,0,0,TXN_005225
